date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:56	84/84	---MCZ	200	added ('OK')	text/plain	etag:W/%225c9bcf68-49%22	https://www.photoaccess.org.au/robots.txt		(from )
20:22:56	22079/22079	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:22:55%20GMT	https://www.photoaccess.org.au/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index.html	(from )
20:22:57	44/44	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2020%20Apr%202019%2018:22:57%20GMT	https://www.photoaccess.org.au/xmlrpc.php	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/xmlrpc.php	(from https://www.photoaccess.org.au/)
20:23:00	19112/19112	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2020%20Apr%202019%2018:22:58%20GMT	https://www.photoaccess.org.au/wp-content/themes/photoaccess/favicon.png	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/favicon.png	(from https://www.photoaccess.org.au/)
20:23:00	153909/153909	---MCZ	200	added ('OK')	text/css	etag:W/%225c5a16be-25981%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/css/screen.css?ver=1549407934	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/css/screen5fcf.css	(from https://www.photoaccess.org.au/)
20:23:01	25242/25242	---M-Z	200	added ('OK')	text/css	etag:W/%225cb0ddce-629a%22	https://www.photoaccess.org.au/wp-includes/css/dist/block-library/style.min.css?ver=5.1.1	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-includes/css/dist/block-library/style.min3c21.css	(from https://www.photoaccess.org.au/)
20:23:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:23:02%20GMT	http://s.w.org/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/s.w.org/index.html	(from https://www.photoaccess.org.au/)
20:23:03	16542/16542	---MCZ	200	added ('OK')	text/css	etag:W/%225c511e08-409e%22	https://www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=3.5.4	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/css/woocommerce-layoute248.css	(from https://www.photoaccess.org.au/)
20:23:04	6758/6758	---MCZ	200	added ('OK')	text/css	etag:W/%225c511e08-1a66%22	https://www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=3.5.4	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreene248.css	(from https://www.photoaccess.org.au/)
20:23:05	62384/62384	---MCZ	200	added ('OK')	text/css	etag:W/%225c511e08-f3b8%22	https://www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.5.4	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/css/woocommercee248.css	(from https://www.photoaccess.org.au/)
20:23:05	3232/3232	---M-Z	200	added ('OK')	text/css	etag:W/%225ae94b93-ca0%22	https://www.photoaccess.org.au/wp-content/plugins/woocommerce-memberships/assets/css/frontend/wc-memberships-frontend.min.css?ver=1.9.6	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/woocommerce-memberships/assets/css/frontend/wc-memberships-frontend.min055b.css	(from https://www.photoaccess.org.au/)
20:23:07	97176/97176	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cb0ddce-17b9f%22	https://www.photoaccess.org.au/wp-includes/js/jquery/jquery.js?ver=1.12.4	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-includes/js/jquery/jqueryb8ff.js	(from https://www.photoaccess.org.au/)
20:23:07	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c8bccee-2748%22	https://www.photoaccess.org.au/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://www.photoaccess.org.au/)
20:23:08	4000/4000	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c8bccee-fa0%22	https://www.photoaccess.org.au/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-includes/js/jquery/ui/core.mine899.js	(from https://www.photoaccess.org.au/)
20:23:09	6908/6908	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c8bccee-1afc%22	https://www.photoaccess.org.au/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-includes/js/jquery/ui/widget.mine899.js	(from https://www.photoaccess.org.au/)
20:23:11	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=4752	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundlefee7.js	(from https://www.photoaccess.org.au/)
20:23:12	848/848	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:23:12%20GMT	https://www.photoaccess.org.au/xmlrpc.php?rsd	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/xmlrpc0db0.php	(from https://www.photoaccess.org.au/)
20:23:13	545249/545249	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:23:12%20GMT	https://www.photoaccess.org.au/wp-json/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/index.html	(from https://www.photoaccess.org.au/)
20:23:14	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%225c8bccef-415%22	https://www.photoaccess.org.au/wp-includes/wlwmanifest.xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-includes/wlwmanifest.xml	(from https://www.photoaccess.org.au/)
20:23:15	75/75	---M-Z	404	error ('Not%20Found')	application/json	date:Sat,%2020%20Apr%202019%2018:23:15%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed00f2	(from https://www.photoaccess.org.au/)
20:23:16	134/134	---MCZ	404	error ('Not%20Found')	text/xml	date:Sat,%2020%20Apr%202019%2018:23:16%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embedef2a	(from https://www.photoaccess.org.au/)
20:23:18	788/788	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c511d4d-415%22	https://www.photoaccess.org.au/wp-content/plugins/simple-mail-address-encoder/smae.js?ver=1.0.0	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/simple-mail-address-encoder/smae8a54.js	(from https://www.photoaccess.org.au/)
20:23:18	2/2	---MC-	302	error ('Found')	text/html	date:Sat,%2020%20Apr%202019%2018:23:18%20GMT	https://www.photoaccess.org.au/see/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/index.html	(from https://www.photoaccess.org.au/)
20:23:19	23107/23107	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:18%20GMT	https://www.photoaccess.org.au/about/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/about/index.html	(from https://www.photoaccess.org.au/)
20:23:19	21362/21362	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:18%20GMT	https://www.photoaccess.org.au/events/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/events/index.html	(from https://www.photoaccess.org.au/)
20:23:36	29151/29151	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:36%20GMT	https://www.photoaccess.org.au/see/see-upcoming/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/see-upcoming/index.html	(from https://www.photoaccess.org.au/)
20:23:36	65531/65531	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:36%20GMT	https://www.photoaccess.org.au/see/see-proposals/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/see-proposals/index.html	(from https://www.photoaccess.org.au/)
20:23:36	29146/29146	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:36%20GMT	https://www.photoaccess.org.au/create/equipment-hire/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/create/equipment-hire/index.html	(from https://www.photoaccess.org.au/)
20:23:36	23906/23906	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:36%20GMT	https://www.photoaccess.org.au/create/artists-in-residence/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/create/artists-in-residence/index.html	(from https://www.photoaccess.org.au/)
20:23:37	1846/1846	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c511e08-736%22	https://www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://www.photoaccess.org.au/)
20:23:38	54347/54347	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:38%20GMT	https://www.photoaccess.org.au/see/see-archive/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/see-archive/index.html	(from https://www.photoaccess.org.au/)
20:23:38	24402/24402	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:38%20GMT	https://www.photoaccess.org.au/join-support/membership/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/join-support/membership/index.html	(from https://www.photoaccess.org.au/)
20:23:38	26473/26473	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:38%20GMT	https://www.photoaccess.org.au/learn/classes/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/learn/classes/index.html	(from https://www.photoaccess.org.au/)
20:23:38	23096/23096	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:38%20GMT	https://www.photoaccess.org.au/create/projects/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/create/projects/index.html	(from https://www.photoaccess.org.au/)
20:23:39	35193/35193	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:38%20GMT	https://www.photoaccess.org.au/join-support/donation/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/join-support/donation/index.html	(from https://www.photoaccess.org.au/)
20:23:39	1402/1402	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c511e08-57a%22	https://www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.5.4	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.mine248.js	(from https://www.photoaccess.org.au/)
20:23:40	24032/24032	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:39%20GMT	https://www.photoaccess.org.au/learn/schools-groups/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/learn/schools-groups/index.html	(from https://www.photoaccess.org.au/)
20:23:40	29264/29264	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:40%20GMT	https://www.photoaccess.org.au/create/darkroom/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/create/darkroom/index.html	(from https://www.photoaccess.org.au/)
20:23:40	23627/23627	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:40%20GMT	https://www.photoaccess.org.au/about/history/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/about/history/index.html	(from https://www.photoaccess.org.au/)
20:23:40	24970/24970	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:40%20GMT	https://www.photoaccess.org.au/about/code-of-conduct/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/about/code-of-conduct/index.html	(from https://www.photoaccess.org.au/)
20:23:41	21966/21966	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:40%20GMT	https://www.photoaccess.org.au/join-support/supporters-partners/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/join-support/supporters-partners/index.html	(from https://www.photoaccess.org.au/)
20:23:41	2568/2568	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c511e08-a08%22	https://www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=3.5.4	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.mine248.js	(from https://www.photoaccess.org.au/)
20:23:42	22019/22019	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:40%20GMT	https://www.photoaccess.org.au/about/manuka-arts-centre/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/about/manuka-arts-centre/index.html	(from https://www.photoaccess.org.au/)
20:23:42	1403/1403	---M-Z	200	added ('OK')	application/javascript	etag:W/%225cb0ddce-57b%22	https://www.photoaccess.org.au/wp-includes/js/wp-embed.min.js?ver=5.1.1	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-includes/js/wp-embed.min3c21.js	(from https://www.photoaccess.org.au/)
20:23:43	23745/23745	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:40%20GMT	https://www.photoaccess.org.au/about/people/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/about/people/index.html	(from https://www.photoaccess.org.au/)
20:23:43	24692/24692	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:41%20GMT	https://www.photoaccess.org.au/create/create-services/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/create/create-services/index.html	(from https://www.photoaccess.org.au/)
20:23:43	20430/20430	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c5a15d4-4fce%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-src/js/jquery.touchSwipe.min.js	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-src/js/jquery.touchSwipe.min.js	(from https://www.photoaccess.org.au/)
20:23:45	41563/41563	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c5a15d4-a3e2%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-src/js/slick.js	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-src/js/slick.js	(from https://www.photoaccess.org.au/)
20:23:45	14234/14234	---M-Z	200	added ('OK')	application/javascript	etag:W/%225c5a15d4-379a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-src/js/jquery.selectric.min.js	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-src/js/jquery.selectric.min.js	(from https://www.photoaccess.org.au/)
20:23:47	237/237	---M--	200	added ('OK')	text/plain	date:Fri,%2012%20Jan%202018%2003:07:58%20GMT	http://s.w.org/robots.txt		(from https://www.photoaccess.org.au/)
20:23:47	20872/20872	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:47%20GMT	https://www.photoaccess.org.au/lost-password/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/lost-password/index.html	(from https://www.photoaccess.org.au/)
20:23:48	21872/21872	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:47%20GMT	https://www.photoaccess.org.au/learn/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/learn/index.html	(from https://www.photoaccess.org.au/)
20:23:48	23990/23990	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:47%20GMT	https://www.photoaccess.org.au/create/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/create/index.html	(from https://www.photoaccess.org.au/)
20:23:48	2/2	---MC-	302	error ('Found')	text/html	date:Sat,%2020%20Apr%202019%2018:23:47%20GMT	https://www.photoaccess.org.au/my-account/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/my-account/index.html	(from https://www.photoaccess.org.au/)
20:23:48	2/2	---MC-	302	error ('Found')	text/html	date:Sat,%2020%20Apr%202019%2018:23:48%20GMT	https://www.photoaccess.org.au/join-support/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/join-support/index.html	(from https://www.photoaccess.org.au/)
20:23:49	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=2260	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle1189.js	(from https://www.photoaccess.org.au/events/)
20:23:49	2231/2231	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:23:49%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fevents%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embedb227.json	(from https://www.photoaccess.org.au/events/)
20:23:50	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:23:50%20GMT	https://www.photoaccess.org.au/?p=616	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/index8372.html	(from https://www.photoaccess.org.au/events/)
20:23:51	2328/2328	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:23:51%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fevents%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed7989	(from https://www.photoaccess.org.au/events/)
20:23:51	14930/14930	---M--	200	added ('OK')	image/jpeg	etag:%225cae89e8-3a52%22	https://www.photoaccess.org.au/wp-content/uploads/2019/04/woman-looking-shockedscared-while-working-at-a-computer-clip-art-400597-300x204.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/04/woman-looking-shockedscared-while-working-at-a-computer-clip-art-400597-300x204.jpg	(from https://www.photoaccess.org.au/events/)
20:23:53	45906/45906	---M--	200	added ('OK')	image/jpeg	etag:%225caedf92-b352%22	https://www.photoaccess.org.au/wp-content/uploads/2019/04/19.04.04-48-of-94-300x200.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/04/19.04.04-48-of-94-300x200.jpg	(from https://www.photoaccess.org.au/events/)
20:23:54	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=2391	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundleac3a.js	(from https://www.photoaccess.org.au/about/)
20:23:54	23341/23341	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:54%20GMT	https://www.photoaccess.org.au/event/annual-general-meeting/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/event/annual-general-meeting/index.html	(from https://www.photoaccess.org.au/events/)
20:23:54	29536/29536	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:23:54%20GMT	https://www.photoaccess.org.au/event/how-to-write-an-exhibition-application/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/event/how-to-write-an-exhibition-application/index.html	(from https://www.photoaccess.org.au/events/)
20:23:55	2226/2226	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:23:55%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fabout%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed3a55.json	(from https://www.photoaccess.org.au/about/)
20:23:56	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:23:56%20GMT	https://www.photoaccess.org.au/?p=38	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/indexb93f.html	(from https://www.photoaccess.org.au/about/)
20:23:57	2323/2323	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:23:57%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fabout%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed859e	(from https://www.photoaccess.org.au/about/)
20:23:58	197581/197581	---M--	200	added ('OK')	image/jpeg	etag:%225c9ab3b3-303cd%22	https://www.photoaccess.org.au/wp-content/uploads/2019/03/GemmaFischerPhotography-11-1024x683.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/uploads/2019/03/GemmaFischerPhotography-11-1024x683.jpg	(from https://www.photoaccess.org.au/about/)
20:24:03	22063/22063	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:24:02%20GMT	https://www.photoaccess.org.au/contact/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/contact/index.html	(from https://www.photoaccess.org.au/)
20:24:06	22126/22126	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:24:02%20GMT	https://www.photoaccess.org.au/venue-hire/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/venue-hire/index.html	(from https://www.photoaccess.org.au/)
20:24:06	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=102	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundlea5f5.js	(from https://www.photoaccess.org.au/see/see-upcoming/)
20:24:07	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Apr%202019%2018:24:07%20GMT	https://www.photoaccess.org.au/?p=214	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/indexba1b.html	(from https://www.photoaccess.org.au/see/see-upcoming/)
20:24:07	2259/2259	---M-Z	200	added ('OK')	application/json	date:Sat,%2020%20Apr%202019%2018:24:07%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fsee-upcoming%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed9325.json	(from https://www.photoaccess.org.au/see/see-upcoming/)
20:24:07	64154/64154	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:24:03%20GMT	https://www.photoaccess.org.au/gift-vouchers/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/gift-vouchers/index.html	(from https://www.photoaccess.org.au/)
20:24:09	2354/2354	---MCZ	200	added ('OK')	text/xml	date:Sat,%2020%20Apr%202019%2018:24:08%20GMT	https://www.photoaccess.org.au/wp-json/oembed/1.0/embed?url=%2Fsee%2Fsee-upcoming%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-json/oembed/1.0/embed6e60	(from https://www.photoaccess.org.au/see/see-upcoming/)
20:24:09	23165/23165	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:24:08%20GMT	https://www.photoaccess.org.au/see/exhibitions/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/exhibitions/index.html	(from https://www.photoaccess.org.au/)
20:24:10	21540/21540	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:24:10%20GMT	https://www.photoaccess.org.au/see/exhibitions/dieback/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/exhibitions/dieback/index.html	(from https://www.photoaccess.org.au/see/see-upcoming/)
20:24:10	21966/21966	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:24:10%20GMT	https://www.photoaccess.org.au/see/exhibitions/tracing-silence/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/exhibitions/tracing-silence/index.html	(from https://www.photoaccess.org.au/see/see-upcoming/)
20:24:10	21780/21780	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:24:10%20GMT	https://www.photoaccess.org.au/see/exhibitions/louise-curham-lynn-loo/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/exhibitions/louise-curham-lynn-loo/index.html	(from https://www.photoaccess.org.au/see/see-upcoming/)
20:24:11	21919/21919	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:24:10%20GMT	https://www.photoaccess.org.au/see/exhibitions/stillness-and-rest/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/exhibitions/stillness-and-rest/index.html	(from https://www.photoaccess.org.au/see/see-upcoming/)
20:24:11	21323/21323	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Apr%202019%2018:24:11%20GMT	https://www.photoaccess.org.au/see/exhibitions/luminous-range/	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/see/exhibitions/luminous-range/index.html	(from https://www.photoaccess.org.au/see/see-upcoming/)
20:24:13	369178/369178	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c8b14f6-5a21a%22	https://www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundle.js?ver=31	/home/turinglinux/Bureau/MatBot/WebHttp/Site1/www.photoaccess.org.au/wp-content/themes/photoaccess/assets-built/js/bundlefce2.js	(from https://www.photoaccess.org.au/see/see-archive/)
